customer_id,unsupervised_score,lr_score,rf_score
C35779,689,689,691
C35780,707,707,707
C35781,546,546,549
C35782,582,582,593
C35783,546,546,560
C35784,564,564,565
C35785,582,582,589
C35786,582,582,589
C35787,582,582,588
C35788,582,582,588
C35789,743,743,743
C35790,707,707,713
C35791,618,618,635
C35792,689,689,689
C35793,529,529,529
C35794,529,529,529
C35795,529,529,530
C35796,529,529,552
C35797,725,725,725
C35798,725,725,725
C35799,689,689,688
C35800,689,689,689
C35801,511,511,502
C35802,511,511,511
C35803,529,529,528
C35804,529,529,527
C35805,707,707,705
C35806,689,689,691
C35807,689,689,691
C35808,689,689,690
C35809,725,725,726
C35810,689,689,710
C35811,689,689,709
C35812,671,671,671
C35813,564,564,555
C35814,689,689,688
C35815,671,671,664
C35816,689,689,667
C35817,671,671,674
C35818,725,725,725
C35819,689,689,690
C35820,707,707,707
C35821,636,636,626
C35822,600,600,584
C35823,618,618,611
C35824,636,636,629
C35825,761,761,761
C35826,761,761,761
C35827,761,761,760
C35828,725,725,725
C35829,796,796,796
C35830,796,796,796
C35831,796,796,796
C35832,796,796,796
C35833,600,600,600
C35834,600,600,600
C35835,600,600,600
C35836,600,600,600
C35837,457,457,457
C35838,457,457,457
C35839,457,457,457
C35840,457,457,457
C35841,707,707,707
C35842,707,707,707
C35843,707,707,707
C35844,707,707,707
C35845,654,654,654
C35846,654,654,653
C35847,654,654,639
C35848,636,636,635
C35849,743,743,743
C35850,761,761,761
C35851,761,761,761
C35852,725,725,719
C35853,493,493,493
C35854,511,511,510
C35855,457,457,458
C35856,475,475,475
C35857,457,457,457
C35858,457,457,457
C35859,457,457,457
C35860,457,457,457
C35861,671,671,671
C35862,689,689,688
C35863,671,671,667
C35864,671,671,668
C35865,582,582,575
C35866,600,600,603
C35867,600,600,604
C35868,600,600,604
C35869,582,582,582
C35870,582,582,582
C35871,582,582,582
C35872,582,582,582
C35873,511,511,511
C35874,511,511,513
C35875,529,529,529
C35876,475,475,475
C35877,636,636,635
C35878,654,654,654
C35879,636,636,636
C35880,654,654,654
C35881,725,725,725
C35882,725,725,726
C35883,689,689,683
C35884,689,689,683
C35885,457,457,457
C35886,457,457,457
C35887,457,457,457
C35888,457,457,457
C35889,457,457,458
C35890,404,403,404
C35891,404,403,404
C35892,404,403,404
C35893,707,707,708
C35894,707,707,707
C35895,707,707,707
C35896,707,707,707
C35897,725,725,723
C35898,707,707,708
C35899,707,707,707
C35900,707,707,708
C35901,511,511,513
C35902,546,546,550
C35903,546,546,557
C35904,529,529,537
C35905,546,546,546
C35906,564,564,565
C35907,546,546,546
C35908,564,564,565
C35909,421,421,421
C35910,421,421,421
C35911,421,421,421
C35912,421,421,421
C35913,814,814,814
C35914,832,832,832
C35915,832,832,832
C35916,850,850,850
C35917,600,600,581
C35918,618,618,616
C35919,618,618,620
C35920,600,600,581
C35921,475,475,475
C35922,493,493,493
C35923,529,529,535
C35924,475,475,475
C35925,618,618,615
C35926,618,618,616
C35927,636,636,618
C35928,618,618,615
C35929,493,493,529
C35930,582,582,579
C35931,546,546,543
C35932,546,546,544
C35933,689,689,688
C35934,689,689,688
C35935,689,689,688
C35936,671,671,670
C35937,529,529,523
C35938,529,529,529
C35939,546,546,545
C35940,511,511,506
C35941,421,421,421
C35942,421,421,421
C35943,493,493,493
C35944,404,404,404
C35945,689,689,682
C35946,654,654,649
C35947,654,654,646
C35948,671,671,670
C35949,475,475,475
C35950,511,511,511
C35951,493,493,493
C35952,493,493,493
C35953,654,654,653
C35954,654,654,652
C35955,654,654,653
C35956,725,725,704
C35957,493,493,493
C35958,529,529,531
C35959,493,493,494
C35960,493,493,494
C35961,636,636,636
C35962,636,636,657
C35963,636,636,657
C35964,618,618,627
C35965,743,743,741
C35966,779,779,779
C35967,779,779,779
C35968,743,743,743
C35969,725,725,725
C35970,725,725,725
C35971,654,654,654
C35972,671,671,671
C35973,457,457,459
C35974,457,457,457
C35975,457,457,459
C35976,457,457,457
C35977,439,439,439
C35978,439,439,439
C35979,439,439,439
C35980,439,439,439
C35981,439,439,439
C35982,529,529,554
C35983,457,457,454
C35984,439,439,439
C35985,654,654,654
C35986,582,582,594
C35987,636,636,626
C35988,618,618,613
C35989,564,564,564
C35990,529,529,557
C35991,546,546,572
C35992,529,529,555
C35993,439,439,439
C35994,439,439,439
C35995,439,439,439
C35996,439,439,439
C35997,743,743,743
C35998,743,743,743
C35999,743,743,743
C36000,725,725,725
C36001,600,600,616
C36002,618,618,619
C36003,618,618,613
C36004,618,618,619
C36005,671,671,671
C36006,707,707,707
C36007,725,725,725
C36008,689,689,689
C36009,457,457,457
C36010,475,475,475
C36011,475,475,475
C36012,511,511,511
C36013,564,564,592
C36014,582,582,602
C36015,564,564,595
C36016,564,564,593
C36017,689,689,689
C36018,654,654,651
C36019,671,671,671
C36020,671,671,671
C36021,564,564,567
C36022,564,564,567
C36023,564,564,570
C36024,546,546,546
C36025,618,618,622
C36026,600,600,601
C36027,600,600,603
C36028,582,582,565
C36029,475,475,475
C36030,475,475,475
C36031,475,475,475
C36032,439,439,439
C36033,600,600,601
C36034,600,600,603
C36035,618,618,622
C36036,600,600,601
C36037,546,546,555
C36038,564,564,567
C36039,564,564,572
C36040,564,564,567
C36041,421,421,421
C36042,421,421,421
C36043,421,421,421
C36044,421,421,421
C36045,725,725,726
C36046,743,743,743
C36047,743,743,743
C36048,743,743,743
C36049,689,689,689
C36050,654,654,651
C36051,636,636,636
C36052,654,654,653
C36053,671,671,667
C36054,689,689,689
C36055,671,671,667
C36056,689,689,689
C36057,743,743,743
C36058,743,743,743
C36059,743,743,743
C36060,707,707,706
C36061,457,457,456
C36062,439,439,440
C36063,439,439,442
C36064,439,439,442
C36065,654,654,655
C36066,654,654,655
C36067,671,671,668
C36068,654,654,656
C36069,421,421,421
C36070,457,457,452
C36071,386,386,386
C36072,386,386,386
C36073,529,529,534
C36074,529,529,534
C36075,529,529,535
C36076,546,546,570
C36077,564,564,564
C36078,564,564,566
C36079,600,600,589
C36080,564,564,546
C36081,511,511,511
C36082,511,511,511
C36083,493,493,493
C36084,493,493,493
C36085,654,654,657
C36086,671,671,677
C36087,671,671,677
C36088,636,636,639
C36089,421,421,421
C36090,457,457,457
C36091,421,421,421
C36092,421,421,421
C36093,511,511,511
C36094,511,511,510
C36095,511,511,511
C36096,475,475,474
C36097,796,796,796
C36098,796,796,795
C36099,796,796,796
C36100,796,796,796
C36101,457,457,457
C36102,457,457,457
C36103,457,457,457
C36104,457,457,457
C36105,600,600,622
C36106,546,546,569
C36107,671,671,690
C36108,618,618,617
C36109,475,475,475
C36110,475,475,475
C36111,475,475,475
C36112,475,475,476
C36113,564,564,565
C36114,564,564,564
C36115,546,546,546
C36116,564,564,564
C36117,618,618,618
C36118,600,600,600
C36119,600,600,600
C36120,618,618,616
C36121,475,475,475
C36122,511,511,534
C36123,493,493,493
C36124,475,475,475
C36125,493,493,493
C36126,493,493,493
C36127,421,421,432
C36128,493,493,493
C36129,671,671,671
C36130,671,671,671
C36131,671,671,671
C36132,671,671,657
C36133,421,421,421
C36134,421,421,421
C36135,421,421,421
C36136,493,493,498
C36137,671,671,674
C36138,671,671,675
C36139,654,654,660
C36140,654,654,661
C36141,529,529,529
C36142,564,564,551
C36143,511,511,510
C36144,529,529,529
C36145,600,600,610
C36146,600,600,610
C36147,600,600,601
C36148,600,600,601
C36149,457,457,457
C36150,457,457,457
C36151,457,457,457
C36152,457,457,457
C36153,529,529,530
C36154,511,511,520
C36155,475,475,476
C36156,529,529,531
C36157,707,707,703
C36158,671,671,672
C36159,689,689,687
C36160,689,689,684
C36161,636,636,638
C36162,689,689,686
C36163,707,707,697
C36164,671,671,670
C36165,439,439,439
C36166,439,439,439
C36167,439,439,439
C36168,439,439,441
C36169,439,439,440
C36170,439,439,440
C36171,439,439,440
C36172,421,421,421
C36173,689,689,688
C36174,689,689,689
C36175,689,689,689
C36176,689,689,689
C36177,582,582,577
C36178,582,582,582
C36179,600,600,599
C36180,582,582,582
C36181,636,636,638
C36182,600,600,605
C36183,618,618,621
C36184,618,618,618
C36185,457,457,457
C36186,457,457,457
C36187,457,457,457
C36188,457,457,457
C36189,689,689,688
C36190,689,689,688
C36191,689,689,688
C36192,689,689,688
C36193,493,493,493
C36194,475,475,475
C36195,493,493,511
C36196,493,493,512
C36197,636,636,636
C36198,618,618,618
C36199,600,600,612
C36200,600,600,612
C36201,636,636,639
C36202,618,618,644
C36203,636,636,639
C36204,636,636,636
C36205,707,707,706
C36206,725,725,724
C36207,707,707,706
C36208,654,654,679
C36209,404,403,404
C36210,404,403,404
C36211,404,403,404
C36212,404,403,404
C36213,457,457,457
C36214,457,457,457
C36215,457,457,457
C36216,457,457,457
C36217,511,511,510
C36218,511,511,510
C36219,511,511,510
C36220,511,511,509
C36221,618,618,618
C36222,654,654,661
C36223,618,618,617
C36224,582,582,595
C36225,546,546,546
C36226,546,546,547
C36227,546,546,546
C36228,546,546,546
C36229,475,475,473
C36230,475,475,470
C36231,475,475,470
C36232,457,457,453
C36233,529,529,529
C36234,511,511,511
C36235,511,511,511
C36236,511,511,511
C36237,654,654,654
C36238,618,618,616
C36239,636,636,653
C36240,654,654,654
C36241,421,421,421
C36242,421,421,421
C36243,457,457,457
C36244,475,475,488
C36245,725,725,724
C36246,689,689,680
C36247,689,689,681
C36248,689,689,681
C36249,475,475,475
C36250,475,475,475
C36251,475,475,475
C36252,475,475,475
C36253,671,671,670
C36254,636,636,635
C36255,654,654,659
C36256,654,654,659
C36257,689,689,689
C36258,689,689,688
C36259,707,707,703
C36260,671,671,682
C36261,457,457,457
C36262,457,457,460
C36263,457,457,463
C36264,457,457,462
C36265,511,511,523
C36266,511,511,532
C36267,529,529,544
C36268,529,529,544
C36269,707,707,693
C36270,761,761,747
C36271,761,761,748
C36272,743,743,741
C36273,475,475,475
C36274,475,475,475
C36275,475,475,475
C36276,475,475,475
C36277,671,671,683
C36278,618,618,614
C36279,689,689,689
C36280,689,689,688
C36281,689,689,688
C36282,689,689,691
C36283,689,689,688
C36284,707,707,707
C36285,618,618,617
C36286,618,618,617
C36287,618,618,617
C36288,618,618,617
C36289,439,439,440
C36290,439,439,439
C36291,457,457,457
C36292,457,457,457
C36293,725,725,725
C36294,725,725,725
C36295,725,725,725
C36296,725,725,726
C36297,546,546,544
C36298,564,564,575
C36299,546,546,545
C36300,546,546,545
C36301,582,582,586
C36302,689,689,689
C36303,707,707,707
C36304,689,689,689
C36305,493,493,499
C36306,475,475,476
C36307,493,493,499
C36308,493,493,512
C36309,564,564,562
C36310,529,529,529
C36311,529,529,529
C36312,529,529,529
C36313,743,743,742
C36314,743,743,741
C36315,725,725,724
C36316,725,725,724
C36317,671,671,653
C36318,689,689,689
C36319,689,689,690
C36320,654,654,636
C36321,671,671,671
C36322,618,618,625
C36323,671,671,671
C36324,618,618,582
C36325,439,439,439
C36326,439,439,439
C36327,404,403,404
C36328,404,403,404
C36329,511,511,513
C36330,511,511,513
C36331,511,511,513
C36332,511,511,513
C36333,600,600,598
C36334,600,600,599
C36335,600,600,598
C36336,600,600,598
C36337,725,725,727
C36338,725,725,725
C36339,725,725,723
C36340,707,707,697
C36341,743,743,743
C36342,743,743,745
C36343,743,743,745
C36344,743,743,743
C36345,475,475,475
C36346,475,475,475
C36347,475,475,475
C36348,475,475,475
C36349,618,618,633
C36350,636,636,643
C36351,582,582,578
C36352,600,600,601
C36353,582,582,582
C36354,582,582,582
C36355,582,582,582
C36356,600,600,604
C36357,421,421,427
C36358,421,421,427
C36359,421,421,428
C36360,421,421,427
C36361,493,493,495
C36362,493,493,500
C36363,493,493,499
C36364,493,493,495
C36365,689,689,690
C36366,707,707,697
C36367,689,689,690
C36368,689,689,689
C36369,529,529,519
C36370,529,529,528
C36371,529,529,531
C36372,529,529,528
C36373,654,654,653
C36374,725,725,697
C36375,707,707,706
C36376,707,707,703
C36377,475,475,475
C36378,475,475,486
C36379,457,457,458
C36380,493,493,494
C36381,475,475,475
C36382,475,475,475
C36383,475,475,475
C36384,475,475,475
C36385,600,600,597
C36386,618,618,614
C36387,600,600,599
C36388,600,600,600
C36389,689,689,690
C36390,671,671,671
C36391,689,689,676
C36392,689,689,682
C36393,618,618,618
C36394,618,618,618
C36395,582,582,596
C36396,618,618,620
C36397,618,618,617
C36398,671,671,675
C36399,600,600,603
C36400,689,689,709
C36401,707,707,707
C36402,707,707,707
C36403,707,707,707
C36404,707,707,707
C36405,689,689,645
C36406,689,689,688
C36407,689,689,688
C36408,654,654,658
C36409,707,707,702
C36410,689,689,688
C36411,689,689,689
C36412,707,707,705
C36413,600,600,638
C36414,600,600,639
C36415,546,546,603
C36416,582,582,615
C36417,564,564,566
C36418,564,564,564
C36419,564,564,566
C36420,564,564,565
C36421,654,654,653
C36422,689,689,690
C36423,654,654,653
C36424,654,654,655
C36425,618,618,619
C36426,618,618,618
C36427,618,618,620
C36428,618,618,620
C36429,600,600,585
C36430,529,529,502
C36431,582,582,582
C36432,582,582,582
C36433,386,386,386
C36434,404,403,404
C36435,439,439,439
C36436,404,403,404
C36437,475,475,475
C36438,493,493,493
C36439,457,457,458
C36440,493,493,493
C36441,796,796,796
C36442,796,796,797
C36443,796,796,796
C36444,779,779,779
C36445,493,493,493
C36446,493,493,493
C36447,475,475,475
C36448,475,475,475
C36449,421,421,421
C36450,421,421,421
C36451,421,421,421
C36452,421,421,421
C36453,511,511,510
C36454,493,493,493
C36455,475,475,475
C36456,493,493,493
C36457,689,689,683
C36458,689,689,687
C36459,689,689,705
C36460,689,689,705
C36461,654,654,665
C36462,689,689,687
C36463,689,689,687
C36464,636,636,645
C36465,761,761,761
C36466,743,743,742
C36467,761,761,761
C36468,689,689,685
C36469,529,529,540
C36470,493,493,533
C36471,511,511,548
C36472,457,457,510
C36473,689,689,689
C36474,689,689,689
C36475,636,636,636
C36476,689,689,689
C36477,457,457,457
C36478,493,493,487
C36479,475,475,475
C36480,457,457,457
C36481,582,582,582
C36482,582,582,581
C36483,582,582,581
C36484,582,582,583
C36485,457,457,457
C36486,457,457,457
C36487,457,457,457
C36488,475,475,475
C36489,493,493,493
C36490,493,493,493
C36491,511,511,520
C36492,511,511,504
C36493,600,600,586
C36494,618,618,625
C36495,618,618,630
C36496,618,618,629
C36497,439,439,439
C36498,439,439,439
C36499,439,439,447
C36500,439,439,447
C36501,564,564,574
C36502,564,564,578
C36503,564,564,578
C36504,564,564,560
C36505,618,618,631
C36506,636,636,636
C36507,636,636,636
C36508,618,618,617
C36509,404,404,404
C36510,404,404,404
C36511,404,404,404
C36512,439,439,439
C36513,457,457,457
C36514,421,421,421
C36515,421,421,421
C36516,421,421,421
C36517,636,636,636
C36518,636,636,637
C36519,636,636,636
C36520,618,618,618
C36521,636,636,637
C36522,689,689,686
C36523,654,654,640
C36524,689,689,687
C36525,439,439,439
C36526,439,439,439
C36527,439,439,439
C36528,439,439,439
C36529,439,439,439
C36530,439,439,439
C36531,421,421,421
C36532,421,421,421
C36533,707,707,706
C36534,636,636,653
C36535,707,707,705
C36536,636,636,653
C36537,457,457,493
C36538,511,511,522
C36539,475,475,499
C36540,493,493,496
C36541,618,618,626
C36542,636,636,642
C36543,654,654,648
C36544,618,618,627
C36545,636,636,634
C36546,636,636,634
C36547,636,636,638
C36548,654,654,648
C36549,404,403,404
C36550,439,439,439
C36551,439,439,439
C36552,475,475,475
C36553,564,564,562
C36554,618,618,622
C36555,600,600,598
C36556,636,636,637
C36557,564,564,563
C36558,564,564,546
C36559,564,564,562
C36560,564,564,563
C36561,654,654,655
C36562,636,636,630
C36563,636,636,632
C36564,636,636,633
C36565,689,689,688
C36566,689,689,688
C36567,689,689,688
C36568,689,689,689
C36569,421,421,422
C36570,421,421,420
C36571,421,421,421
C36572,421,421,421
C36573,529,529,523
C36574,529,529,521
C36575,511,511,493
C36576,511,511,493
C36577,582,582,580
C36578,582,582,582
C36579,600,600,595
C36580,600,600,592
C36581,671,671,672
C36582,689,689,687
C36583,600,600,601
C36584,671,671,672
C36585,529,529,574
C36586,511,511,517
C36587,529,529,576
C36588,511,511,515
C36589,439,439,439
C36590,439,439,439
C36591,439,439,439
C36592,421,421,421
C36593,511,511,511
C36594,493,493,490
C36595,511,511,511
C36596,511,511,511
C36597,654,654,653
C36598,618,618,619
C36599,618,618,625
C36600,654,654,654
C36601,618,618,618
C36602,636,636,622
C36603,618,618,617
C36604,654,654,654
C36605,475,475,478
C36606,475,475,480
C36607,475,475,477
C36608,475,475,471
C36609,529,529,529
C36610,511,511,511
C36611,511,511,511
C36612,511,511,511
C36613,743,743,740
C36614,743,743,741
C36615,761,761,761
C36616,725,725,724
C36617,654,654,653
C36618,654,654,657
C36619,618,618,604
C36620,654,654,652
C36621,636,636,637
C36622,636,636,636
C36623,636,636,636
C36624,636,636,636
C36625,654,654,660
C36626,671,671,671
C36627,636,636,624
C36628,636,636,625
C36629,618,618,618
C36630,618,618,621
C36631,618,618,618
C36632,582,582,586
C36633,618,618,619
C36634,654,654,671
C36635,582,582,593
C36636,618,618,625
C36637,779,779,779
C36638,743,743,743
C36639,743,743,743
C36640,743,743,743
C36641,761,761,761
C36642,725,725,742
C36643,761,761,761
C36644,779,779,779
C36645,439,439,439
C36646,439,439,439
C36647,439,439,439
C36648,439,439,439
C36649,671,671,671
C36650,654,654,662
C36651,671,671,671
C36652,671,671,671
C36653,707,707,709
C36654,707,707,706
C36655,707,707,707
C36656,707,707,707
C36657,707,707,677
C36658,689,689,678
C36659,707,707,686
C36660,743,743,715
C36661,689,689,687
C36662,689,689,688
C36663,600,600,628
C36664,654,654,654
C36665,636,636,637
C36666,636,636,636
C36667,618,618,618
C36668,636,636,636
C36669,600,600,600
C36670,600,600,599
C36671,600,600,599
C36672,600,600,599
C36673,654,654,653
C36674,654,654,654
C36675,654,654,654
C36676,654,654,654
C36677,582,582,574
C36678,546,546,542
C36679,564,564,563
C36680,600,600,602
C36681,600,600,600
C36682,600,600,599
C36683,600,600,600
C36684,582,582,580
C36685,529,529,529
C36686,511,511,511
C36687,511,511,511
C36688,511,511,511
C36689,618,618,615
C36690,654,654,656
C36691,671,671,670
C36692,671,671,671
C36693,689,689,686
C36694,689,689,688
C36695,689,689,683
C36696,689,689,682
C36697,493,493,493
C36698,529,529,528
C36699,493,493,493
C36700,529,529,528
C36701,564,564,561
C36702,564,564,562
C36703,618,618,596
C36704,564,564,562
C36705,654,654,645
C36706,654,654,643
C36707,671,671,671
C36708,654,654,642
C36709,439,439,446
C36710,493,493,493
C36711,475,475,475
C36712,475,475,475
C36713,707,707,702
C36714,725,725,720
C36715,725,725,720
C36716,725,725,722
C36717,636,636,631
C36718,636,636,631
C36719,618,618,616
C36720,618,618,606
C36721,529,529,511
C36722,511,511,510
C36723,511,511,510
C36724,511,511,511
C36725,493,493,495
C36726,475,475,477
C36727,493,493,495
C36728,475,475,475
C36729,689,689,688
C36730,689,689,683
C36731,689,689,683
C36732,689,689,683
C36733,654,654,650
C36734,654,654,655
C36735,654,654,650
C36736,654,654,653
C36737,475,475,475
C36738,475,475,475
C36739,475,475,474
C36740,475,475,470
C36741,421,421,421
C36742,421,421,421
C36743,421,421,421
C36744,421,421,421
C36745,689,689,689
C36746,671,671,670
C36747,671,671,671
C36748,689,689,689
C36749,707,707,703
C36750,707,707,706
C36751,707,707,706
C36752,689,689,688
C36753,529,529,529
C36754,511,511,486
C36755,529,529,529
C36756,529,529,529
C36757,636,636,639
C36758,636,636,630
C36759,636,636,636
C36760,618,618,631
C36761,511,511,511
C36762,564,564,564
C36763,529,529,529
C36764,511,511,511
C36765,689,689,687
C36766,689,689,689
C36767,689,689,689
C36768,636,636,657
C36769,618,618,618
C36770,618,618,615
C36771,618,618,618
C36772,636,636,637
C36773,725,725,724
C36774,707,707,705
C36775,725,725,719
C36776,725,725,715
C36777,493,493,493
C36778,493,493,493
C36779,529,529,531
C36780,475,475,475
C36781,529,529,540
C36782,582,582,580
C36783,564,564,566
C36784,582,582,581
C36785,671,671,672
C36786,671,671,671
C36787,671,671,672
C36788,671,671,671
C36789,725,725,725
C36790,725,725,725
C36791,725,725,724
C36792,671,671,672
C36793,618,618,616
C36794,618,618,619
C36795,618,618,618
C36796,618,618,627
C36797,511,511,509
C36798,511,511,511
C36799,493,493,509
C36800,511,511,511
C36801,654,654,654
C36802,636,636,639
C36803,636,636,637
C36804,654,654,647
C36805,564,564,562
C36806,546,546,545
C36807,546,546,546
C36808,564,564,561
C36809,582,582,573
C36810,582,582,573
C36811,564,564,540
C36812,582,582,572
C36813,529,529,538
C36814,546,546,565
C36815,546,546,564
C36816,529,529,539
C36817,421,421,421
C36818,421,421,421
C36819,421,421,421
C36820,386,386,386
C36821,529,529,543
C36822,511,511,503
C36823,493,493,493
C36824,493,493,493
C36825,689,689,686
C36826,671,671,672
C36827,671,671,676
C36828,654,654,631
C36829,439,439,439
C36830,439,439,439
C36831,439,439,439
C36832,439,439,438
C36833,511,511,501
C36834,457,457,466
C36835,493,493,504
C36836,475,475,505
C36837,707,707,699
C36838,761,761,757
C36839,761,761,758
C36840,761,761,757
C36841,511,511,513
C36842,475,475,475
C36843,475,475,475
C36844,493,493,493
C36845,743,743,737
C36846,725,725,725
C36847,743,743,738
C36848,743,743,737
C36849,671,671,669
C36850,689,689,690
C36851,671,671,669
C36852,600,600,621
C36853,618,618,618
C36854,600,600,600
C36855,618,618,618
C36856,600,600,600
C36857,564,564,566
C36858,511,511,523
C36859,600,600,615
C36860,618,618,628
C36861,439,439,439
C36862,439,439,439
C36863,457,457,457
C36864,439,439,439
C36865,671,671,672
C36866,582,582,595
C36867,636,636,631
C36868,671,671,671
C36869,546,546,544
C36870,564,564,564
C36871,564,564,564
C36872,564,564,564
C36873,546,546,557
C36874,564,564,564
C36875,564,564,564
C36876,582,582,582
C36877,421,421,421
C36878,421,421,421
C36879,421,421,421
C36880,421,421,421
C36881,546,546,547
C36882,564,564,561
C36883,546,546,540
C36884,529,529,530
C36885,725,725,725
C36886,725,725,725
C36887,725,725,725
C36888,689,689,693
C36889,475,475,482
C36890,475,475,482
C36891,475,475,481
C36892,475,475,482
C36893,421,421,421
C36894,439,439,439
C36895,439,439,439
C36896,439,439,439
C36897,421,421,421
C36898,457,457,457
C36899,421,421,421
C36900,421,421,421
C36901,707,707,707
C36902,707,707,706
C36903,707,707,707
C36904,725,725,728
C36905,654,654,654
C36906,654,654,655
C36907,654,654,654
C36908,671,671,671
C36909,600,600,600
C36910,636,636,637
C36911,600,600,600
C36912,600,600,600
C36913,689,689,697
C36914,689,689,689
C36915,707,707,708
C36916,725,725,729
C36917,404,403,404
C36918,404,403,404
C36919,439,439,439
C36920,439,439,440
C36921,689,689,689
C36922,725,725,728
C36923,707,707,707
C36924,707,707,707
C36925,689,689,689
C36926,689,689,689
C36927,689,689,689
C36928,689,689,689
C36929,654,654,658
C36930,654,654,654
C36931,654,654,653
C36932,654,654,649
C36933,511,511,511
C36934,511,511,511
C36935,529,529,529
C36936,511,511,513
C36937,529,529,528
C36938,529,529,529
C36939,529,529,528
C36940,546,546,546
C36941,671,671,671
C36942,689,689,685
C36943,654,654,654
C36944,654,654,654
C36945,546,546,546
C36946,564,564,561
C36947,546,546,546
C36948,564,564,562
C36949,511,511,511
C36950,529,529,529
C36951,529,529,529
C36952,546,546,545
C36953,671,671,673
C36954,671,671,675
C36955,689,689,688
C36956,689,689,688
C36957,725,725,732
C36958,725,725,739
C36959,725,725,737
C36960,689,689,643
C36961,582,582,583
C36962,564,564,563
C36963,564,564,564
C36964,564,564,562
C36965,636,636,636
C36966,636,636,630
C36967,618,618,620
C36968,618,618,617
C36969,582,582,589
C36970,600,600,598
C36971,618,618,637
C36972,600,600,600
C36973,511,511,514
C36974,511,511,514
C36975,511,511,516
C36976,511,511,515
C36977,707,707,707
C36978,707,707,706
C36979,707,707,708
C36980,707,707,708
C36981,743,743,743
C36982,725,725,725
C36983,743,743,743
C36984,743,743,743
C36985,600,600,599
C36986,600,600,599
C36987,600,600,599
C36988,618,618,617
C36989,421,421,432
C36990,439,439,439
C36991,439,439,439
C36992,439,439,439
C36993,439,439,439
C36994,439,439,439
C36995,439,439,439
C36996,439,439,439
C36997,600,600,601
C36998,600,600,602
C36999,582,582,590
C37000,600,600,601
C37001,582,582,590
C37002,582,582,586
C37003,546,546,583
C37004,582,582,589
C37005,439,439,439
C37006,421,421,421
C37007,493,493,494
C37008,439,439,439
C37009,564,564,566
C37010,618,618,612
C37011,618,618,612
C37012,618,618,613
C37013,761,761,761
C37014,761,761,761
C37015,743,743,743
C37016,761,761,761
C37017,654,654,645
C37018,654,654,648
C37019,654,654,653
C37020,654,654,641
C37021,546,546,574
C37022,636,636,628
C37023,618,618,618
C37024,636,636,625
C37025,475,475,475
C37026,493,493,493
C37027,511,511,511
C37028,511,511,511
C37029,725,725,725
C37030,761,761,761
C37031,743,743,738
C37032,743,743,738
C37033,457,457,457
C37034,457,457,457
C37035,457,457,457
C37036,493,493,492
C37037,707,707,707
C37038,654,654,669
C37039,707,707,707
C37040,707,707,707
C37041,582,582,584
C37042,564,564,566
C37043,582,582,581
C37044,600,600,599
C37045,546,546,559
C37046,618,618,594
C37047,564,564,570
C37048,564,564,564
C37049,725,725,724
C37050,725,725,724
C37051,743,743,734
C37052,725,725,724
C37053,618,618,618
C37054,618,618,619
C37055,618,618,619
C37056,618,618,619
C37057,654,654,655
C37058,654,654,655
C37059,654,654,655
C37060,654,654,656
C37061,511,511,533
C37062,511,511,535
C37063,529,529,531
C37064,529,529,531
C37065,582,582,583
C37066,600,600,599
C37067,582,582,584
C37068,582,582,585
C37069,689,689,688
C37070,689,689,689
C37071,689,689,688
C37072,671,671,671
C37073,636,636,636
C37074,600,600,600
C37075,600,600,600
C37076,600,600,600
C37077,671,671,682
C37078,636,636,643
C37079,671,671,680
C37080,671,671,685
C37081,582,582,583
C37082,582,582,580
C37083,600,600,590
C37084,582,582,581
C37085,636,636,636
C37086,689,689,689
C37087,689,689,689
C37088,689,689,686
C37089,707,707,707
C37090,707,707,707
C37091,689,689,688
C37092,689,689,690
C37093,636,636,634
C37094,636,636,641
C37095,600,600,613
C37096,600,600,614
C37097,529,529,532
C37098,546,546,539
C37099,546,546,539
C37100,564,564,585
C37101,636,636,637
C37102,636,636,638
C37103,654,654,651
C37104,636,636,638
C37105,654,654,663
C37106,671,671,674
C37107,671,671,675
C37108,654,654,654
C37109,636,636,635
C37110,618,618,615
C37111,636,636,635
C37112,636,636,637
C37113,546,546,546
C37114,511,511,508
C37115,493,493,493
C37116,493,493,493
C37117,725,725,725
C37118,671,671,665
C37119,743,743,743
C37120,743,743,743
C37121,439,439,439
C37122,439,439,439
C37123,439,439,439
C37124,439,439,439
C37125,457,457,457
C37126,457,457,457
C37127,457,457,457
C37128,457,457,457
C37129,529,529,529
C37130,529,529,531
C37131,529,529,529
C37132,511,511,533
C37133,546,546,546
C37134,564,564,563
C37135,546,546,546
C37136,564,564,560
C37137,636,636,636
C37138,636,636,636
C37139,636,636,636
C37140,636,636,636
C37141,546,546,543
C37142,546,546,544
C37143,582,582,560
C37144,546,546,543
C37145,475,475,475
C37146,439,439,439
C37147,439,439,439
C37148,439,439,439
C37149,529,529,533
C37150,529,529,528
C37151,546,546,532
C37152,529,529,529
C37153,618,618,618
C37154,564,564,599
C37155,600,600,619
C37156,636,636,636
C37157,457,457,457
C37158,475,475,477
C37159,475,475,477
C37160,475,475,477
C37161,475,475,475
C37162,493,493,493
C37163,493,493,490
C37164,511,511,511
C37165,564,564,568
C37166,546,546,536
C37167,546,546,542
C37168,529,529,535
C37169,618,618,617
C37170,618,618,615
C37171,618,618,615
C37172,618,618,617
C37173,671,671,671
C37174,654,654,656
C37175,654,654,665
